last_name, first_name,player_id,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,year
Biggio, Cavan,624415,141,TOR,2B,27,79,,4.35,28.5,2022
Garcia, Leury,544725,145,CWS,2B,31,131,4,4.18,28.4,2022
Waters, Drew,671221,118,KC,RF,23,36,,,28.4,2022
Contreras, Mark,676628,142,MIN,CF,27,17,,4.35,28.4,2022
Chang, Yu,644374,111,BOS,2B,26,61,,4.52,28.4,2022
Lewis, Royce,668904,142,MIN,SS,23,15,,,28.4,2022
Kim, Ha-Seong,673490,135,SD,SS,26,228,1,4.39,28.4,2022
Kiner-Falefa, Isiah,643396,147,NYY,SS,27,255,,4.27,28.4,2022
Ward, Taylor,621493,108,LAA,RF,28,160,6,4.4,28.4,2022
Swanson, Dansby,621020,144,ATL,SS,28,210,9,4.33,28.4,2022
Kwan, Steven,680757,114,CLE,LF,24,272,17,4.16,28.4,2022
Wallner, Matt,670242,142,MIN,RF,24,20,,4.32,28.4,2022
Iglesias, José,578428,115,COL,SS,32,206,8,4.24,28.4,2022
Call, Alex,669743,120,WSH,LF,27,34,,4.37,28.4,2022
Palacios, Jermaine,650339,142,MIN,SS,25,23,,4.45,28.4,2022
Castro, Willi,650489,116,DET,RF,25,137,,4.29,28.4,2022
Strange-Gordon, Dee,543829,120,WSH,SS,34,32,1,4.13,28.4,2022
Gutiérrez, Kelvin,642721,110,BAL,3B,27,13,,,28.4,2022
Suzuki, Seiya,673548,112,CHC,RF,27,142,2,4.33,28.3,2022
Chapman, Matt,656305,141,TOR,3B,29,150,,4.44,28.4,2022
Mercado, Oscar,640458,114,CLE,RF,27,39,,4.41,28.3,2022
McKinstry, Zach,656716,112,CHC,2B,27,54,,4.31,28.3,2022
Hernández, César,514917,120,WSH,2B,32,223,19,4.26,28.3,2022
Anderson, Tim,641313,145,CWS,SS,29,148,29,4.32,28.3,2022
Toglia, Michael,669911,115,COL,RF,23,34,,,28.3,2022
Moore, Dylan,664238,136,SEA,RF,29,67,,4.4,28.3,2022
Dalbec, Bobby,666915,111,BOS,1B,27,87,,4.49,28.3,2022
Springer, George,543807,141,TOR,CF,32,205,2,4.37,28.3,2022
Kreidler, Ryan,668952,116,DET,3B,24,20,,4.38,28.3,2022
Estrada, Thairo,642731,137,SF,2B,26,223,6,4.3,28.3,2022
Demeritte, Travis,641513,144,ATL,RF,27,31,,4.46,28.3,2022
Reynolds, Bryan,668804,134,PIT,CF,27,193,1,4.34,28.3,2022
Ohtani, Shohei,660271,108,LAA,DH,27,196,9,4.09,28.3,2022
García, Avisaíl,541645,146,MIA,RF,31,140,,4.54,28.3,2022
Cain, Lorenzo,456715,158,MIL,CF,36,64,2,4.4,28.3,2022
Smith, Josh H.,669701,140,TEX,3B,24,61,,4.32,28.2,2022
Dubón, Mauricio,643289,117,HOU,CF,27,90,,4.28,28.2,2022
Cronenworth, Jake,630105,135,SD,2B,28,222,1,4.34,28.2,2022
Clement, Ernie,676391,133,OAK,3B,26,68,,4.32,28.2,2022
González, Luis,670768,137,SF,RF,26,119,,4.25,28.2,2022
Nootbaar, Lars,663457,138,STL,RF,24,124,,4.28,28.2,2022
Velázquez, Nelson,676369,112,CHC,CF,23,70,,4.43,28.2,2022
Escobar, Alcides,444876,120,WSH,SS,35,43,1,4.39,28.2,2022
Daza, Yonathan,602074,115,COL,CF,28,203,,4.35,28.2,2022
Slater, Austin,596103,137,SF,CF,29,105,7,4.37,28.2,2022
Polanco, Jorge,593871,142,MIN,2B,28,97,1,4.18,28.2,2022
Myers, Wil,571976,135,SD,RF,31,94,,4.43,28.2,2022
Friedl, TJ,670770,113,CIN,LF,26,72,,4.26,28.2,2022
Moniak, Mickey,666160,108,LAA,CF,24,29,3,4.32,28.2,2022
Bethancourt, Christian,542194,139,TB,C,30,111,,4.43,28.1,2022
Tapia, Raimel,606132,141,TOR,LF,28,190,10,4.27,28.2,2022
Allen, Greg,656185,134,PIT,LF,29,42,3,4.47,28.1,2022
Ramírez, Harold,623912,139,TB,DH,27,182,1,4.33,28.1,2022
Burdick, Peyton,680814,146,MIA,CF,25,23,,4.43,28.1,2022
Lee, Korey,686676,117,HOU,C,23,11,,,28.1,2022
Bellinger, Cody,641355,119,LAD,CF,26,128,2,4.23,28.1,2022
Carlson, Dylan,666185,138,STL,CF,23,177,,4.32,28.1,2022
Yelich, Christian,592885,158,MIL,LF,30,245,8,4.37,28.1,2022
Davis, Jonathan,641505,158,MIL,CF,30,30,,4.41,28.1,2022
Freeman, Tyler,671289,114,CLE,3B,23,40,,4.4,28.1,2022
Altuve, Jose,514888,117,HOU,2B,32,234,39,4.23,28.1,2022
Duggar, Steven,621453,108,LAA,CF,28,15,,,28,2022
Bouchard, Sean,656248,115,COL,LF,26,21,,,28,2022
Arias, Gabriel,672356,114,CLE,3B,22,24,,4.44,28,2022
Heredia, Guillermo,628338,144,ATL,RF,31,25,,4.38,28,2022
Varsho, Daulton,662139,109,AZ,RF,25,184,,4.28,28,2022
Cave, Jake,595909,142,MIN,LF,29,49,,4.31,28,2022
Leblanc, Charles,641779,146,MIA,2B,26,50,,4.33,28,2022
Jones, Nolan,666134,114,CLE,RF,24,26,,4.41,28,2022
Fraley, Jake,641584,113,CIN,LF,27,75,,4.26,28,2022
Toro, Abraham,647351,136,SEA,2B,25,113,,4.31,28,2022
Grichuk, Randal,545341,115,COL,RF,30,206,,4.5,28,2022
González, Erik,570481,146,MIA,3B,30,15,,,28,2022
Marte, Starling,516782,121,NYM,RF,33,223,13,4.28,28,2022
Ahmed, Nick,605113,109,AZ,SS,32,24,,4.47,27.9,2022
Isbel, Kyle,664728,118,KC,RF,25,96,1,4.34,28,2022
Grossman, Robbie,543257,144,ATL,LF,32,110,,4.39,27.9,2022
Duvall, Adam,594807,144,ATL,CF,33,78,,4.46,27.9,2022
Rengifo, Luis,650859,108,LAA,2B,25,222,,4.31,27.9,2022
Florial, Estevan,664314,147,NYY,CF,24,12,1,,27.9,2022
Hicks, Aaron,543305,147,NYY,CF,32,116,,4.26,27.9,2022
Pham, Tommy,502054,111,BOS,LF,34,197,1,4.54,27.9,2022
Escobar, Eduardo,500871,121,NYM,3B,33,139,,4.29,27.9,2022
Happ, Ian,664023,112,CHC,LF,27,226,,4.32,27.9,2022
Báez, Javier,595879,116,DET,SS,29,231,,4.35,27.9,2022
García, Adolis,666969,140,TEX,RF,29,197,12,4.35,27.9,2022
Gamel, Ben,592325,134,PIT,LF,30,131,1,4.35,27.9,2022
Robert Jr., Luis,673357,145,CWS,CF,24,148,8,4.38,27.9,2022
Celestino, Gilberto,665482,142,MIN,CF,23,151,1,4.5,27.9,2022
Margot, Manuel,622534,139,TB,RF,27,140,3,4.34,27.9,2022
Newman, Kevin,621028,134,PIT,2B,28,130,,4.39,27.9,2022
Haseley, Adam,656514,145,CWS,CF,26,14,1,,27.9,2022
Haase, Eric,606992,116,DET,C,29,113,,4.5,27.9,2022
Culberson, Charlie,518586,140,TEX,3B,33,55,,4.33,27.9,2022
Bogaerts, Xander,593428,111,BOS,SS,29,239,1,4.31,27.9,2022
