"","batterid","angle","exitspeed","woba","woba_bip","whiff_rate"
"64","1000069672",19.195317,94.4660651826987,0.345631067961165,0.395945945945946,0.180645161290323
"65","1000084575",-0.374729,91.1035469534885,0.368674698795181,0.383333333333333,0.146825396825397
"66","815248",21.588229,90.355064782364,0.366990291262136,0.507843137254902,0.422459893048128
"67","1000112684",7.478461,90.6741027566272,0.354201680672269,0.372142857142857,0.203619909502262
"68","1000069863",6.319739,96.8520840160455,0.38411214953271,0.504347826086956,0.294117647058824
"69","172387",17.749427,97.212848231653,0.28984962406015,0.395070422535211,0.361867704280156
"70","1000051145",26.763403,98.5739958675158,0.46722972972973,0.626704545454545,0.210280373831776
"71","1000026407",19.606728,99.1702749337548,0.383904109589041,0.402475247524752,0.205533596837945
"72","1000049184",23.230035,91.856626086822,0.306796116504854,0.325925925925926,0.286549707602339
"73","1000028666",10.852937,94.4691132190344,0.298780487804878,0.319949494949495,0.199596774193548
"74","1000103226",28.550399,100.299692647405,0.272522522522523,0.431632653061225,0.482456140350877
"75","1000051493",-1.874774,100.906922565716,0.354816513761468,0.38804347826087,0.269129287598945
"76","1000056528",8.30492,97.0958303514404,0.277158273381295,0.328531073446328,0.287280701754386
"77","1000055320",20.158709,92.4501024838663,0.271759259259259,0.34921875,0.31413612565445
"78","4090",10.359089,98.4098297166895,0.385670731707317,0.43030303030303,0.222879684418146
"79","804662",14.839962,89.1656867202725,0.379059829059829,0.423571428571429,0.265700483091787
"80","1000082440",22.967102,99.2244159846546,0.345238095238095,0.419402985074627,0.260683760683761
"81","1000013089",11.205701,98.1426342525789,0.354615384615385,0.459210526315789,0.251207729468599
"82","1000066979",12.105992,99.4754604105008,0.434151785714286,0.509183673469388,0.249376558603491
"83","144200",22.687476,98.8912842404955,0.495886075949367,0.561965811965812,0.129277566539924
"84","1000066704",21.126003,95.1630730669858,0.402611940298507,0.497311827956989,0.301204819277108
"85","1000050885",11.567474,103.024218924707,0.308563535911602,0.411052631578947,0.29073482428115
"86","1000083573",6.664684,95.2805454700664,0.366816816816817,0.3734375,0.202651515151515
"87","1000126105",26.652101,99.8161826980296,0.463375796178344,0.655625,0.316602316602317
"88","1000119821",12.118283,102.19259067053,0.40344262295082,0.483142857142857,0.228310502283105
"89","684606",16.472744,96.3866049920332,0.41025641025641,0.493421052631579,0.186440677966102
"90","1000038867",25.273263,97.9853118861223,0.301229508196721,0.399295774647887,0.342857142857143
"91","689438",15.294263,89.663613623746,0.271900826446281,0.385507246376812,0.35
"92","1000078890",20.612308,97.6261568516734,0.274358974358974,0.389830508474576,0.328042328042328
"93","1000078164",29.074221,98.7769539241655,0.293382352941176,0.463513513513513,0.2890625
"94","1000132719",9.940121,97.6539734058852,0.377884615384615,0.526973684210526,0.373134328358209
"95","806085",20.641861,95.6312472397887,0.426538461538462,0.526785714285714,0.247706422018349
"96","811764",10.972359,92.3591617393207,0.285321100917431,0.325675675675676,0.217647058823529
"97","1000054966",8.499653,93.8076912329588,0.325724637681159,0.338636363636364,0.196787148594378
"98","9999256",20.605055,96.5436571727772,0.311783439490446,0.412105263157895,0.37785016286645
"99","1000108168",20.62669,94.943159394651,0.405693069306931,0.447959183673469,0.178913738019169
"100","815259",4.035886,99.7488821550476,0.412389380530973,0.493975903614458,0.23936170212766
"101","811773",12.044398,90.0619582841942,0.348550724637681,0.425555555555556,0.310924369747899
"102","699606",10.89249,95.2765698131186,0.36952380952381,0.409210526315789,0.179347826086957
"103","813862",24.778398,96.6035047469358,0.344074074074074,0.361875,0.204081632653061
"104","1000078266",5.538203,93.8712160089126,0.3,0.3,0.143564356435644
"105","683529",15.582026,86.7356789372215,0.33,0.375,0.270967741935484
"106","694224",5.180129,88.4958719556508,0.392079207920792,0.447692307692308,0.201388888888889
"107","701342",19.086298,96.9386806905919,0.428217821782178,0.550806451612903,0.309782608695652
"108","1000102141",20.399796,93.5559493733018,0.275700934579439,0.352,0.424242424242424
"109","1000025522",15.805026,101.761946356755,0.399659863945578,0.436324786324786,0.172995780590717
"110","1000051984",23.67829,102.033893812496,0.444939271255061,0.528070175438596,0.253393665158371
"111","10106571",20.563722,96.4103828054112,0.370652173913044,0.398260869565217,0.198473282442748
"112","1000132710",21.569868,96.4308325375061,0.334297520661157,0.40625,0.262886597938144
"113","1000108913",9.135297,94.0746514402391,0.290189873417722,0.313679245283019,0.230769230769231
"114","1000136766",19.885635,95.6704035116188,0.386065573770492,0.385714285714286,0.158823529411765
"115","10000043",13.561983,98.9063537940938,0.374137931034483,0.46027397260274,0.287037037037037
"116","131335",21.086506,94.3623306016531,0.336046511627907,0.340625,0.252380952380952
"117","686195",20.35492,99.6615293114018,0.406730769230769,0.510769230769231,0.306451612903226
"118","1000079719",17.365125,102.132294293504,0.329136690647482,0.405978260869565,0.311740890688259
"119","1000027641",19.73425,94.7080706553122,0.273831775700935,0.359375,0.338624338624339
"120","1000252630",4.89482,96.141378852499,0.344090909090909,0.350609756097561,0.192307692307692
"121","1000025887",31.07422,96.5284005916074,0.270574162679426,0.361111111111111,0.442359249329759
"122","1000024909",14.942007,94.9704078757002,0.306538461538462,0.333888888888889,0.265822784810127
"123","1000078181",8.525288,101.156579686301,0.319189189189189,0.387795275590551,0.246835443037975
"124","271729",22.958273,94.4137146588321,0.347265625,0.396951219512195,0.194029850746269
"125","809657",18.693165,93.5518360209363,0.44618320610687,0.497549019607843,0.1625
"126","801886",18.529224,95.7976806789779,0.340990990990991,0.381645569620253,0.225641025641026
"127","691784",25.707143,96.1252422866154,0.427722772277228,0.527586206896552,0.254237288135593
"128","1000076894",20.993928,97.6485967818429,0.398657718120805,0.462921348314607,0.369649805447471
"129","10042809",20.343373,90.8402745747976,0.360619469026549,0.38768115942029,0.185792349726776
"130","702478",21.887798,97.6723808437127,0.274019607843137,0.292741935483871,0.329842931937173
"131","693541",7.783711,99.2079716516559,0.353333333333333,0.41505376344086,0.239669421487603
"132","811745",-0.98708,91.7391836429331,0.244230769230769,0.259615384615385,0.366666666666667
"133","1000101976",5.698184,95.9983910882032,0.339833333333333,0.427889447236181,0.251937984496124
"134","1000098919",9.825759,94.9344604982303,0.316386554621849,0.352597402597403,0.146067415730337
"135","815231",20.586854,96.7736697371338,0.3804,0.409770114942529,0.236180904522613
"136","1000076553",5.270475,91.2826935134522,0.382692307692308,0.375384615384615,0.193370165745856
"137","1000059432",15.128895,99.3252478114759,0.409677419354839,0.44468085106383,0.170616113744076
"138","1000116407",22.852978,94.0515965846261,0.395098039215686,0.510294117647059,0.278688524590164
"139","242127",-1.164291,92.4389080293327,0.348728813559322,0.432575757575758,0.262135922330097
"140","804915",20.557044,97.9470585315547,0.303592814371257,0.451162790697674,0.319488817891374
"141","1000132496",6.16643,93.4808914352057,0.352564102564103,0.386507936507937,0.17910447761194
"142","8885756",19.857737,98.5714519920157,0.452843601895735,0.501838235294118,0.254285714285714
"143","1000103303",14.27688,94.6525999679882,0.418820224719101,0.4325,0.0841423948220065
"144","1000082331",28.967027,89.9278033227688,0.239166666666667,0.304347826086957,0.406113537117904
"145","1000050482",9.036574,96.3400735677442,0.276037735849057,0.362426035502959,0.318087318087318
"146","811780",24.074408,98.9774812765538,0.41448275862069,0.475,0.122529644268775
"147","1000077243",25.631843,87.7490106785354,0.223622047244094,0.204477611940299,0.357758620689655
"148","811788",18.780474,92.7979411513752,0.417567567567568,0.536440677966102,0.327586206896552
"149","1000098011",19.936958,92.4861336611558,0.355454545454545,0.40125,0.212765957446809
"150","695248",26.28893,97.0583388878968,0.260714285714286,0.279032258064516,0.337777777777778
"151","809737",15.957901,93.1692575704539,0.216666666666667,0.179411764705882,0.239130434782609
"152","811752",29.955374,88.7681707182092,0.35672268907563,0.46304347826087,0.254464285714286
"153","811793",11.165127,85.4412433958861,0.345982142857143,0.423125,0.214285714285714
"154","1000076621",12.57228,95.6209812811843,0.451689189189189,0.48125,0.179916317991632
"155","1000013216",18.718295,95.3116087532788,0.337623762376238,0.4234375,0.231578947368421
"156","1000036130",9.393744,96.6818880375349,0.281428571428571,0.420161290322581,0.37
"157","1000036905",15.264858,98.5767902635462,0.310443037974684,0.417553191489362,0.286567164179104
"158","1000076978",13.594471,95.7428656029795,0.368661971830986,0.467721518987342,0.26605504587156
"159","811772",9.247221,98.5598150444963,0.4,0.491358024691358,0.28042328042328
"160","1000091892",23.127994,92.8331569428297,0.30241935483871,0.374324324324324,0.351758793969849
"161","1000051718",25.696517,100.910249475654,0.41294964028777,0.735593220338983,0.395437262357414
"162","8896913",11.490684,91.2727432625507,0.296120689655172,0.321527777777778,0.285
"163","1000056613",20.837924,98.6832855299729,0.254910714285714,0.31984126984127,0.374358974358974
"164","805996",13.630023,98.0267869078081,0.389320388349515,0.488709677419355,0.224852071005917
"165","1000013478",11.172493,100.782060301601,0.287209302325581,0.360483870967742,0.349514563106796
"166","1000016555",17.378337,99.1765551950808,0.445967741935484,0.60253164556962,0.262096774193548
"167","1000091729",18.234011,95.5567864213771,0.410215053763441,0.537962962962963,0.296529968454259
"168","1000132615",8.605972,88.6498080631156,0.266176470588235,0.393396226415094,0.368983957219251
"169","1000077786",31.481214,98.1946025337712,0.413333333333333,0.57,0.372759856630824
"170","1000050489",22.048157,90.2123863147587,0.269945355191257,0.304395604395604,0.34984520123839
"171","1000074987",1.67325,91.4969292931464,0.250728155339806,0.275403225806452,0.275
"172","1000072150",14.531084,93.2282442122929,0.380769230769231,0.42247191011236,0.207920792079208
"173","1000057575",14.867381,95.1422831809223,0.293065693430657,0.348823529411765,0.263636363636364
"174","1000093790",-6.252806,99.1513879953239,0.35224358974359,0.389285714285714,0.246376811594203
"175","1000023361",19.671518,95.8890158568273,0.295833333333333,0.410326086956522,0.301587301587302
"176","700846",22.741497,97.6108293960576,0.262019230769231,0.335576923076923,0.41871921182266
"177","803824",5.899672,95.1469805907292,0.394444444444444,0.418348623853211,0.206611570247934
"178","1000096186",20.396411,93.3511940978651,0.42,0.462135922330097,0.201680672268908
"179","1000090860",17.601023,99.6817834056521,0.434765625,0.507926829268293,0.205263157894737
"180","99006",11.08991,98.5242130141069,0.338064516129032,0.431372549019608,0.250980392156863
"181","1000051769",16.118143,89.7315077966252,0.271008403361345,0.389814814814815,0.329787234042553
"182","1000050256",18.782375,100.220160960881,0.377727272727273,0.50472972972973,0.275423728813559
"183","150917",31.434074,99.1533967454137,0.405,0.519101123595506,0.2125
"184","172553",17.995264,98.0268853735239,0.416129032258065,0.54078947368421,0.314159292035398
"185","1000049522",10.707957,94.8572338119953,0.373076923076923,0.412385321100917,0.18957345971564
"186","1000017241",9.736372,96.0851452918712,0.364406779661017,0.429885057471264,0.23
"187","1000066345",10.788362,97.1105271640481,0.36304347826087,0.462698412698413,0.28110599078341
"188","1000024933",4.486947,91.1561120480396,0.27196261682243,0.26,0.138613861386139
"189","1000078963",17.537663,98.8408082314426,0.402694610778443,0.49625,0.287066246056782
"190","1000136609",7.678298,97.0825746929303,0.31865671641791,0.365909090909091,0.275303643724696
"191","1000136768",18.763994,90.3170757617082,0.369711538461538,0.465909090909091,0.272727272727273
"192","1000084118",21.624986,94.2543588611813,0.307657657657658,0.30390625,0.25
"193","1000132677",3.069794,97.3561748361796,0.40702479338843,0.49527027027027,0.246073298429319
"194","8899495",15.082193,97.5459065412162,0.314130434782609,0.341666666666667,0.224669603524229
"195","1000098331",15.263477,101.006712111718,0.383193277310924,0.438636363636364,0.227488151658768
"196","1000137414",13.762692,99.7747051261137,0.446060606060606,0.590740740740741,0.29903536977492
"197","1000075103",17.751269,90.0957608721755,0.351626016260163,0.439473684210526,0.297435897435897
"198","1000028647",23.905006,95.680247323155,0.409090909090909,0.485106382978723,0.207792207792208
"199","10112949",13.675672,100.034514097822,0.355345911949686,0.484210526315789,0.344827586206897
"200","811727",12.708364,96.7981841248027,0.403174603174603,0.45625,0.187214611872146
"201","1000075575",23.823836,94.902378765871,0.270833333333333,0.459677419354839,0.419753086419753
"202","1000026167",10.901092,96.661150687594,0.374683544303797,0.403888888888889,0.155263157894737
"203","1000135376",18.521711,99.1220197005577,0.283185840707965,0.321951219512195,0.236363636363636
"204","802987",39.259526,100.452612410345,0.380714285714286,0.508791208791209,0.316546762589928
"205","1000026384",11.786338,94.714986593431,0.317372881355932,0.249375,0.154639175257732
"206","1000136765",18.665448,92.3998821683052,0.294196428571429,0.286184210526316,0.224137931034483
"207","1000023914",12.056702,95.0569829941476,0.40593220338983,0.40531914893617,0.0938511326860841
"208","701373",9.592116,92.502649895488,0.346753246753247,0.334426229508197,0.0702702702702703
"209","702546",21.850006,95.5384678911206,0.315765765765766,0.368032786885246,0.323671497584541
"210","811765",36.344299,96.294694245128,0.472519083969466,0.573333333333333,0.293333333333333
"211","813837",21.569057,103.353439908492,0.327659574468085,0.45,0.319838056680162
"212","1000132683",17.053363,98.2914788215624,0.371317829457364,0.482278481012658,0.31219512195122
"213","1000103281",0.121775,89.4814947137477,0.386697247706422,0.422,0.174418604651163
"214","1000050486",20.699851,103.454664024636,0.445847750865052,0.6040625,0.296610169491525
"215","1000132726",18.941648,91.7936073353306,0.349038461538462,0.416666666666667,0.260869565217391
"216","1000138392",7.256719,104.638943562921,0.387037037037037,0.498507462686567,0.307317073170732
"217","1000106038",18.983226,102.212348216496,0.338036809815951,0.432,0.300527240773286
"218","242913",7.037846,97.6822862157263,0.398584905660377,0.526190476190476,0.276470588235294
"219","1000057161",20.409768,102.842218417612,0.447902097902098,0.593820224719101,0.352542372881356
"220","1000025135",15.832752,89.1893492680189,0.290434782608696,0.352,0.273584905660377
"221","1000098912",-1.355916,99.6844594708725,0.479142857142857,0.559920634920635,0.151020408163265
"222","1000122629",9.879628,98.0815020018177,0.33695652173913,0.373140495867769,0.152173913043478
"223","1000100098",12.797798,96.9876628101813,0.488976377952756,0.65,0.282051282051282
"224","811205",12.324352,91.4465117766725,0.380769230769231,0.502898550724638,0.252688172043011
"225","804570",19.521673,92.2899622890419,0.4048,0.402912621359223,0.114583333333333
"226","8891661",15.450948,94.7203667605863,0.302173913043478,0.29954954954955,0.24
"227","1000122582",3.539744,98.1584799260991,0.414327485380117,0.47375,0.185654008438819
"228","703509",13.946587,95.9604676826832,0.305,0.385789473684211,0.3125
"229","811767",15.595298,93.4531868640994,0.425877192982456,0.565909090909091,0.3
"230","1000259604",15.800774,100.32860383408,0.382677165354331,0.442168674698795,0.278301886792453
"231","1000089620",30.605028,95.6529361356037,0.303629032258065,0.372321428571429,0.317073170731707
"232","694881",15.918587,89.8336902646156,0.396634615384615,0.413815789473684,0.101351351351351
"233","1000094077",6.081046,98.0537376338872,0.421186440677966,0.442105263157895,0.303482587064677
"234","1000112999",18.636619,90.8581218294967,0.298319327731092,0.405660377358491,0.369565217391304
"235","694996",23.417765,93.1958610616731,0.354411764705882,0.494067796610169,0.27807486631016
"236","695669",12.361979,87.5380638227387,0.275,0.317857142857143,0.32620320855615
"237","701290",8.868443,88.9876789259705,0.270093457943925,0.353448275862069,0.407821229050279
"238","10026367",15.441653,87.8417578065876,0.343617021276596,0.359239130434783,0.219827586206897
"239","804512",11.482021,98.8916142860492,0.345175438596491,0.407236842105263,0.205882352941176
"240","802517",13.058319,95.7423564222234,0.416666666666667,0.485526315789474,0.26241134751773
"241","676971",11.325689,96.7772396189354,0.394672131147541,0.476219512195122,0.258536585365854
"242","1000110705",8.886763,97.8892893203345,0.355555555555556,0.440243902439024,0.266949152542373
"243","1000185633",9.932182,98.113880222362,0.361475409836066,0.49620253164557,0.270142180094787
"244","681200",18.223404,97.7835221680626,0.364224137931034,0.444642857142857,0.241935483870968
"245","1000108238",26.606398,97.2870277191633,0.34112426035503,0.472352941176471,0.397163120567376
"246","809775",19.384128,97.8670555369112,0.402439024390244,0.462105263157895,0.228813559322034
"247","811751",18.370071,94.6830889710044,0.355681818181818,0.415697674418605,0.252136752136752
"248","1000076930",27.07266,91.7379769061291,0.40381679389313,0.559701492537313,0.362068965517241
"249","811739",15.166627,86.6735306338285,0.325438596491228,0.37,0.257731958762887
"250","1000084580",16.468825,89.5798524150421,0.328758169934641,0.34017094017094,0.145833333333333
"251","1000090176",16.683928,90.1533725167813,0.311822660098522,0.302684563758389,0.162162162162162
"252","681332",3.276684,102.215668493328,0.345794392523364,0.382926829268293,0.195652173913043
"253","695497",8.12284,95.532947623466,0.293243243243243,0.355147058823529,0.358288770053476
"254","801300",10.614495,99.026033840345,0.437272727272727,0.493670886075949,0.172839506172839
"255","1000092874",8.959146,95.5786104551958,0.477205882352941,0.505882352941176,0.143564356435644
"256","1000132451",20.095794,99.6492033644957,0.370547945205479,0.596969696969697,0.357142857142857
"257","811791",21.817687,92.1451599001303,0.345238095238095,0.433823529411765,0.30635838150289
"258","809348",4.928632,90.6822776985896,0.4,0.396875,0.101522842639594
"259","811776",14.762958,98.623904530888,0.381896551724138,0.614545454545455,0.4375
"260","1000023114",2.642585,95.6648676497385,0.381730769230769,0.45765306122449,0.187279151943463
"261","802465",27.667876,92.6229457566446,0.319105691056911,0.396987951807229,0.298701298701299
"262","1000078191",11.435869,98.0150314721414,0.381979695431472,0.433216783216783,0.227513227513228
"263","1000123316",5.765346,90.7470139351047,0.359615384615385,0.426984126984127,0.2375
"264","1000051105",17.66727,94.1763696200587,0.415346534653465,0.526811594202899,0.2375
"265","802225",7.865614,100.323052265269,0.420661157024793,0.5,0.297413793103448
"266","804889",20.923143,96.4003521105623,0.395726495726496,0.478409090909091,0.175115207373272
"267","801907",4.0996,88.4864844324573,0.367622950819672,0.385955056179775,0.137931034482759
"268","1000132660",15.658406,104.737490298964,0.476642335766423,0.562105263157895,0.213333333333333
"269","291798",14.388682,92.6328429504232,0.346527777777778,0.389411764705882,0.261224489795918
"270","703455",20.114622,94.1037929856659,0.353571428571429,0.402840909090909,0.225352112676056
"271","233875",10.802389,92.8330655055064,0.324271844660194,0.576595744680851,0.379888268156425
"272","1000175894",11.148363,89.9484820562625,0.281067961165049,0.319014084507042,0.259668508287293
"273","811743",29.596661,95.1333215252685,0.391363636363636,0.558870967741935,0.369791666666667
"274","1000132441",-3.96843,92.9453705566549,0.267826086956522,0.261333333333333,0.153439153439153
"275","1000075069",14.650679,100.15308484633,0.368939393939394,0.474117647058824,0.308016877637131
"276","1000035245",27.648238,96.8299796860382,0.450854700854701,0.552976190476191,0.221153846153846
"277","1000052094",11.412783,98.8406949355133,0.386521739130435,0.44671052631579,0.313131313131313
"278","1000055158",16.032193,95.5343569907555,0.382945736434109,0.443373493975904,0.284403669724771
"279","702521",9.974326,98.1292091969469,0.387248322147651,0.460204081632653,0.283687943262411
"280","1000056629",23.360585,100.284310047547,0.380392156862745,0.604166666666667,0.394285714285714
"281","10022532",9.0493,96.0707681977048,0.344708994708995,0.350352112676056,0.124579124579125
"282","804707",25.636022,90.3342384180375,0.244761904761905,0.275,0.212121212121212
"283","702606",9.326694,95.5918436133819,0.348425196850394,0.5275,0.40625
"284","1000106083",-12.020764,88.4235239888723,0.254491017964072,0.347826086956522,0.289655172413793
"285","81871",13.471621,92.7911201875948,0.320673076923077,0.418103448275862,0.331730769230769
"286","1000052271",7.964459,96.1650621628898,0.369756097560976,0.3875,0.222841225626741
"287","811763",15.791905,93.7351578877239,0.290094339622642,0.388095238095238,0.262032085561497
"288","1000098998",7.840584,92.9453662736829,0.305897435897436,0.329310344827586,0.197802197802198
"289","1000106055",0.225686,101.847540623529,0.332954545454545,0.524657534246575,0.440559440559441
"290","1000048828",6.92859,95.2547064708292,0.3671875,0.434074074074074,0.272988505747126
"291","1000080887",26.445015,89.8355584844805,0.372522522522523,0.528461538461538,0.345291479820628
"292","1000029220",0.93067,88.9709630760238,0.393835616438356,0.458974358974359,0.211267605633803
"293","1000092891",16.032465,95.3003270055225,0.354276315789474,0.395454545454545,0.165094339622642
"294","1000093957",17.789216,98.1567764767392,0.390441176470588,0.45,0.28448275862069
"295","10028967",6.42349,92.1597864340466,0.342276422764228,0.35952380952381,0.222222222222222
"296","1000063556",12.258599,96.4750665734812,0.428740157480315,0.470481927710843,0.186046511627907
"297","1000100076",8.325536,90.6931248731488,0.248175182481752,0.27283950617284,0.368852459016393
"298","1000050457",20.546907,101.807986538782,0.40625,0.498584905660377,0.291525423728814
"299","1000084665",26.521116,102.327952836247,0.414397905759162,0.561881188118812,0.38135593220339
"300","10042611",20.080783,95.7504954419121,0.273758865248227,0.307865168539326,0.297872340425532
"301","1000064483",-0.457459,103.368025148578,0.388636363636364,0.452040816326531,0.226923076923077
"302","1000010511",4.115712,93.4923541946493,0.308482142857143,0.314583333333333,0.25130890052356
"303","1000050970",15.072338,89.3121541031706,0.336614173228346,0.442261904761905,0.315573770491803
"304","1000059785",14.840664,93.8897779923523,0.291221374045802,0.412686567164179,0.398230088495575
"305","1000047968",30.211131,94.7126763637844,0.317821782178218,0.405454545454545,0.337142857142857
"306","1000076587",4.629138,91.6137125925167,0.357012195121951,0.387391304347826,0.16044776119403
"307","1000051091",13.106659,96.4599266688556,0.345258620689655,0.367391304347826,0.242105263157895
"308","1000001143",24.954104,95.3290057329683,0.358015267175573,0.446987951807229,0.293103448275862
"309","1000018570",3.191849,98.1292563521808,0.464356435643564,0.594736842105263,0.255882352941176
"310","1000106539",16.381374,89.8746044594352,0.290079365079365,0.372352941176471,0.248927038626609
"311","1000099397",16.405839,96.2345753510229,0.3175,0.382258064516129,0.272727272727273
"312","1000101833",5.190165,98.4144350444354,0.37373417721519,0.469117647058824,0.224199288256228
"313","1000033987",22.125235,101.923466089802,0.409448818897638,0.502597402597403,0.23936170212766
"314","1000049255",5.386842,96.924698209413,0.308130081300813,0.355172413793103,0.18407960199005
"315","1000103791",14.52961,99.7026591411298,0.405988023952096,0.442857142857143,0.204918032786885
"316","1000009949",5.525461,96.8455576767899,0.363095238095238,0.418023255813953,0.213592233009709
"317","1000099398",20.75213,103.13374194947,0.330528846153846,0.515425531914894,0.382636655948553
"318","1000106085",15.206545,93.8965059918316,0.322530864197531,0.341363636363636,0.236947791164659
"319","1000048889",10.194372,94.6917878006681,0.378525641025641,0.424568965517241,0.107142857142857
"320","1000048148",10.080406,103.46075923004,0.43416149068323,0.51588785046729,0.252788104089219
"321","1000106039",19.190926,95.6610414376266,0.369617224880383,0.38037037037037,0.225396825396825
